,Unnamed: 0,Product name,rating
3935,3935,Toilet Bowl Cleaner with Lime & Rust Remover,
3936,3936,Tub And Tile Spray Cleaner,
3937,3937,Iced Coffee Low Calorie Coffee + Milk,
3938,3938,Sweet Gherkin Pickles,Nutri-Score B - Good nutritional quality
3939,3939,Shredded Mozzarella Cheese,Nutri-Score D - Poor nutritional quality
3940,3940,Whole Vitamin D Milk,Nutri-Score B - Good nutritional quality
3941,3941,Dark Chocolate Covered Peppermint Patties Party Bag,
3942,3942,Oatmeal Raisin Vegan Cookies,Nutri-Score C - Average nutritional quality
3943,3943,Harvest Saute,
3944,3944,Organic Shoyu,Nutri-Score C - Average nutritional quality
3945,3945,Mozzarella Fresca,Nutri-Score C - Average nutritional quality
3946,3946,Nutri-Grain Strawberry Greek Yogurt Cereal Bars,Nutri-Score D - Poor nutritional quality
3947,3947,Pink Peppercorns,Nutri-Score not computed - Unknown nutritional quality
3948,3948,Baby Unscented Pure Castile Liquid Soap,
3949,3949,Nerds Grape and Strawberry Sugar Candy,
3950,3950,Manchego Cheese,Nutri-Score D - Poor nutritional quality
3951,3951,Low Carb Whole Wheat Tortillas,Nutri-Score A - Very good nutritional quality
3952,3952,All-Natural Orchard Cherry Fruit Strip,
3953,3953,Free and Clear 4x Concentrated Laundry Detergent,
3954,3954,Charcoal Briquettes,
3955,3955,Premium Lemon Cake Mix,Nutri-Score not computed - Unknown nutritional quality
3956,3956,2% Strawberry N Cream Greek Whips,
3957,3957,Wave Mango Pineapple Juice,Nutri-Score not computed - Unknown nutritional quality
3958,3958,"Herbal All Purpose Grind, Medium Roast, Mocha, Naturally Caffeine Free Coffee",
3959,3959,Creme Fraiche,Nutri-Score D - Poor nutritional quality
3960,3960,Organic Creamy Peanut Butter,Nutri-Score C - Average nutritional quality
3961,3961,Supreme Pizza Rolls,Nutri-Score C - Average nutritional quality
3962,3962,40% Less Sodium Taco Seasoning Mix,
3963,3963,Fat Free & Lower Sodium Beef Broth,Nutri-Score D - Poor nutritional quality
3964,3964,18-in-1 Hemp Pure-Castile Soap Almond,Nutri-Score not computed - Unknown nutritional quality
3965,3965,Greek Nonfat Yogurt Black Cherry,Nutri-Score A - Very good nutritional quality
3966,3966,Large Grade A - CA,
3967,3967,Parmesan Crisps,Nutri-Score E - Bad nutritional quality
3968,3968,Wint-O-Green,Nutri-Score not computed - Unknown nutritional quality
3969,3969,Cupcake Liner Pretty in Pink,
3970,3970,Medium Roasted Flavor Asada Verde Salsa,
3971,3971,Lettuce,Nutri-Score C - Average nutritional quality
3972,3972,Sweetart Jelly Beans,Nutri-Score not computed - Unknown nutritional quality
3973,3973,Mixed Grapes,Nutri-Score A - Very good nutritional quality
3974,3974,Ultra Thin Crust Supreme Pizza,Nutri-Score D - Poor nutritional quality
3975,3975,Sweet Belgian Style Waffles Cinnamon Swirl,
3976,3976,Stuffing Mix for Pork,Nutri-Score D - Poor nutritional quality
3977,3977,8 Cup Wood Collar Drip Coffeemaker,
3978,3978,Escarole Lettuce,
3979,3979,Garlic Chicken,Nutri-Score C - Average nutritional quality
3980,3980,Sweet Onion And Red Pepper Chard Ravioli In Red Pepper Sauce,
3981,3981,Plain Soy Milk,Nutri-Score A - Very good nutritional quality
3982,3982,Tomato Kumato,
3983,3983,Chocolate Coconut Almond Granola Cookies,Nutri-Score D - Poor nutritional quality
3984,3984,Ultra Fresh Hydrating Coconut Water Body Wash,
3985,3985,Organic Butternut Squash Strawberry & Acai Squeezable Veggie & Fruit Snack,
3986,3986,Variety Diet Tea,
3987,3987,Sparkling Probiotic Drink Coconut,Nutri-Score not computed - Unknown nutritional quality
3988,3988,Natural Brown Basket Style Coffee Filters,
3989,3989,White Kidney Reduced Sodium Cannellini Beans,
3990,3990,Refreshing Gel Hand Sanitizer Pump,
3991,3991,Medium Roast Ground Coffee,Nutri-Score not computed - Unknown nutritional quality
3992,3992,Playful Life With Real Beef & Egg Dog Food,
3993,3993,Chocolate Brownie Mochi,
3994,3994,Sport Anti Perspirant & Deodorant Gel,
3995,3995,Organic Oven Toasted Steel Cut Oats,Nutri-Score A - Very good nutritional quality
3996,3996,Organic Ice Cream Vanilla Bean,Nutri-Score D - Poor nutritional quality
3997,3997,Nondairy Cashew Simply Vanilla Ice Cream,
3998,3998,Grain Free Granola Coconut Cashew,Nutri-Score D - Poor nutritional quality
3999,3999,Gluten-Free Chili Seasoning Mix,
4000,4000,Smoothing Cocoa Butter and Shea Body Lotion,
4001,4001,Super Shiny Mango Shampoo,
4002,4002,Irish Soda Bread,Nutri-Score D - Poor nutritional quality
4003,4003,Medium Mango Peach Salsa,Nutri-Score C - Average nutritional quality
4004,4004,Sponge Sparkle,
4005,4005,Gluten Free French Baguettes,Nutri-Score B - Good nutritional quality
4006,4006,Borage Therapy Dry Skin Lotion,
4007,4007,Fakin' Bacon Organic Smoky Tempeh Strips,Nutri-Score C - Average nutritional quality
4008,4008,Arnica Muscle Tension Warming Relief Massage Oil,
4009,4009,Doubleshot Dark Chocolate Coffee & Protein Beverage,
4010,4010,Dressing & Sandwich Spread,Nutri-Score C - Average nutritional quality
4011,4011,"Raspberry, Blueberry Banana Fruit Puree",Nutri-Score B - Good nutritional quality
4012,4012,"Laundry Detergent, HE, 2X Ultra, with Fabric Softener, Lavender",
4013,4013,"Cherries, Dark Chocolate",Nutri-Score not computed - Unknown nutritional quality
4014,4014,57% Organic Dark Chocolate With Sea Salt,Nutri-Score E - Bad nutritional quality
4015,4015,Organic Bell Pepper,Nutri-Score D - Poor nutritional quality
4016,4016,Organic Pearled Barley,Nutri-Score not computed - Unknown nutritional quality
4017,4017,Classic Meat Loaf Complete Meals,Nutri-Score A - Very good nutritional quality
4018,4018,Chewy Chocolate Almond & Sea Salt with Chia Granola Bars,Nutri-Score not computed - Unknown nutritional quality
4019,4019,Cherubs Heavenly Salad Tomatoes,
4020,4020,Microdermabrasion Scrub,
4021,4021,"Kale Krunch, Organic, Tarragon Dijon",
4022,4022,Original Country Gravy Mix,Nutri-Score not computed - Unknown nutritional quality
4023,4023,Protein Plus Vanilla Bean Protein Shake,Nutri-Score E - Bad nutritional quality
4024,4024,Wild Flower Pure Raw Honey,Nutri-Score not computed - Unknown nutritional quality
4025,4025,Strawberry Energy Gel,Nutri-Score not computed - Unknown nutritional quality
4026,4026,Organic Audacia Granola,
4027,4027,Extra Cleansing Vinegar & Water Douche,
4028,4028,Children's Dye Free With Grape,
4029,4029,Sourdough Round,Nutri-Score not computed - Unknown nutritional quality
4030,4030,Chewy Cinnamon Flavored Candies,Nutri-Score D - Poor nutritional quality
4031,4031,Salted Caramel Ice Cream Bars,Nutri-Score not computed - Unknown nutritional quality
4032,4032,"Magic Tape 3/4\""",
4033,4033,Whole Sesame Seed,Nutri-Score D - Poor nutritional quality
4034,4034,Bolthouse Farms Baby Cut Carrots,Nutri-Score A - Very good nutritional quality
4035,4035,Organic Pearfecto Level 1 Baby Food,
4036,4036,Organic Basil,Nutri-Score not computed - Unknown nutritional quality
4037,4037,Spice Hunter Organic Ranch Dip,
4038,4038,Sliced Pineapple in Juice,Nutri-Score A - Very good nutritional quality
4039,4039,Diet Cran-Cherry Juice,
4040,4040,Calendula with Beeswax & Sunflower Zinc Oxide Diaper Cream,
4041,4041,Mean Greens Cold Pressed Pure Joy Juice,
4042,4042,Original Infant Formula with Iron,
4043,4043,Sweet Peas & Butter Sauce Steamers,Nutri-Score A - Very good nutritional quality
4044,4044,Beauty Finish Antiperspirant Deodorant,
4045,4045,Organic Maple Teething Biscuits,
4046,4046,Natural Low Moisture Part Skim Mozzarella Cheese Slices,Nutri-Score D - Poor nutritional quality
4047,4047,Mandarin Mango Refreshing Body Wash,
4048,4048,Garlic Naan Bread,Nutri-Score C - Average nutritional quality
4049,4049,Organic Sweet Apple Chicken Sausage,Nutri-Score D - Poor nutritional quality
4050,4050,Baby Corn on the Cob Whole Spears,Nutri-Score A - Very good nutritional quality
4051,4051,Crushed in Tomato Puree Tomatoes,Nutri-Score A - Very good nutritional quality
4052,4052,Soymilk Original Classic,
4053,4053,30% Less Sodium Seasoning,Nutri-Score not computed - Unknown nutritional quality
4054,4054,Roasted Garlic & Sea Salt,Nutri-Score D - Poor nutritional quality
4055,4055,Nourish Conditioner,
4056,4056,Blackberry Sage Tea for Wisdom,
4057,4057,Seasoned Southern Style Mixed Greens,Nutri-Score B - Good nutritional quality
4058,4058,Unsalted Cooking Beef Flavored Stock,
4059,4059,French Vanilla Powder Coffee Creamer,
4060,4060,Classic Seafood Stock,
4061,4061,Nuts & Spices Dark Chocolate Nuts & Sea Salt Snack Bars,Nutri-Score B - Good nutritional quality
4062,4062,Amazin Prune Juice,Nutri-Score D - Poor nutritional quality
4063,4063,Crunch 'N Chew Original Flavors Candy,
4064,4064,Sparkling Apple-Grape 100% Juice,
4065,4065,Natural Shredded Cheddar Cheese,Nutri-Score D - Poor nutritional quality
4066,4066,Organic Blueberry Coconut Milk Yogurt,
4067,4067,Light & Lean Italian Vegetable Pizza,Nutri-Score B - Good nutritional quality
4068,4068,1 Apple + 1 Mango Fruit Bar,Nutri-Score D - Poor nutritional quality
4069,4069,"Veggie Sausage, Egg &Cheese Breakfast Sandwich",Nutri-Score B - Good nutritional quality
4070,4070,Protein & Greens Berry Flavor Drink Mix,Nutri-Score B - Good nutritional quality
4071,4071,Vanilla Protein Powder,Nutri-Score D - Poor nutritional quality
4072,4072,Green Icing Pouch with Tips,
4073,4073,Original Flavor Freshly Popped Rice Cakes,
4074,4074,Fruit & Nut Trail Mix Cranberry & Pomegranate Chewy Granola Bars,Nutri-Score A - Very good nutritional quality
4075,4075,Non Alcoholic Lime Margarita Mix,
4076,4076,Unscented Thong Pantiliners,
4077,4077,Red Beet & Cabbage Sauerkraut Salad,Nutri-Score A - Very good nutritional quality
4078,4078,Extra Dry Champagne,Nutri-Score not computed - Unknown nutritional quality
4079,4079,Ultimate Flora Extra Care Daily Probiotic,
4080,4080,Organic Extra Thick Passata Rustica Puree,Nutri-Score A - Very good nutritional quality
4081,4081,Moisturizing Baby Lotion,
4082,4082,"Cold Remedy, Rapidmelts Lemon-Lime Flavor",
4083,4083,24 Wholegrain N Seeds Organic,
4084,4084,Natural Instant Oatmeal,Nutri-Score not computed - Unknown nutritional quality
4085,4085,Wine & Cider Mulling Spices Warm Drink Blend,Nutri-Score not computed - Unknown nutritional quality
4086,4086,Caribbean Style Brown Rice & Red Beans,Nutri-Score A - Very good nutritional quality
4087,4087,Turkey Pepperoni Lower Fat,
4088,4088,Potato Spinach & Garlic,Nutri-Score not computed - Unknown nutritional quality
4089,4089,Baby Naturals Gel For Teething Pain Relief,
4090,4090,Mexican Mix,Nutri-Score not computed - Unknown nutritional quality
4091,4091,Gourmet Onion Rings,Nutri-Score not computed - Unknown nutritional quality
4092,4092,Diet Pepsi Soda,Nutri-Score B - Good nutritional quality
4093,4093,Adult Complete Gummies with Multivitamin + Omega 3 + Vitamin D,
4094,4094,Dory Blueberry Bubbles,
4095,4095,Electric White Wax Melt Warmer,
4096,4096,Organic Very Dark Chocolate Bar,
4097,4097,"Chocolate Candies, Almond, Medium Bag",
4098,4098,Rolo Ice Cream,
4099,4099,Blended Scotch Whiskey,Nutri-Score not computed - Unknown nutritional quality
4100,4100,Maple Pecan Granola Clusters,Nutri-Score not computed - Unknown nutritional quality
4101,4101,"Nighttime Cough DM, Maximum Strength, Adult",
4102,4102,Tomato Bisque,Nutri-Score B - Good nutritional quality
4103,4103,Ice Cream,Nutri-Score D - Poor nutritional quality
4104,4104,Traditional Chicken & Wild Rice Soup,Nutri-Score B - Good nutritional quality
4105,4105,Original Coconut Milk Beverage,Nutri-Score B - Good nutritional quality
4106,4106,Half Lemonade & Half Iced Tea Drink Mix,Nutri-Score D - Poor nutritional quality
4107,4107,Natural Colby Jack Cheese Block,
4108,4108,Vegan Carob Chips,Nutri-Score D - Poor nutritional quality
4109,4109,"Ruled, 3 Inch x 5 Inch Index Cards",
4110,4110,Carnation Original Malted Milk,
4111,4111,Le Petite Fromage Cucumber & Dill Spreadable Cheese,
4112,4112,Frozen Dairy Dessert Blasts Girl Scouts Thin Mints,
4113,4113,Edamame In Shell,Nutri-Score A - Very good nutritional quality
4114,4114,100% Grated Parmesan Cheese,Nutri-Score not computed - Unknown nutritional quality
4115,4115,72% Cocoa Dark Chocolate with Cherries,
4116,4116,Vanilla Bean Flavored Nature's Most Complete Plant Protein,
4117,4117,"Body Wash, African Black Soap",
4118,4118,"Granola Bars, Bring on the Blueberry",
4119,4119,Original Bbq Sauce,Nutri-Score D - Poor nutritional quality
4120,4120,Mambo Italiano Italian Combination Pizza,
4121,4121,Honeycomb Chocolate,Nutri-Score D - Poor nutritional quality
4122,4122,Baby Food Stage 2 Blueberry Pear & Purple Carrot,
4123,4123,Crumbled Goat Cheese,Nutri-Score D - Poor nutritional quality
4124,4124,Steak Cut Fries,Nutri-Score not computed - Unknown nutritional quality
4125,4125,Seasonal Limited Release White Christmas,
4126,4126,Rainbow Sherbet,Nutri-Score C - Average nutritional quality
4127,4127,Firewood Bundle,
4128,4128,Cheese Slices,Nutri-Score D - Poor nutritional quality
4129,4129,White Ground Pepper,Nutri-Score not computed - Unknown nutritional quality
4130,4130,Tonalin CLA 1300 mg,
4131,4131,Beefaroni Bowl,
4132,4132,Grande Taco Shells,
4133,4133,Hot Dog Buns Enriched 8 Count,
4134,4134,Spicy Nori Strips,
4135,4135,Medium Red Enchilada Sauce,Nutri-Score C - Average nutritional quality
4136,4136,Dark Chocolate Covered Banana,Nutri-Score C - Average nutritional quality
4137,4137,Organic Papaya,Nutri-Score B - Good nutritional quality
4138,4138,Whole Ground Flaxseed Meal,Nutri-Score A - Very good nutritional quality
4139,4139,Premium Belgian Lager,
4140,4140,Dancing Fern,
4141,4141,"Chicken Noodle Soup, Cup",Nutri-Score D - Poor nutritional quality
4142,4142,Sugar Land Sweet Tea,
4143,4143,Rojo Petitie Red Beans,
4144,4144,Organic Ground Cardamom Seed,
4145,4145,Pommegranate,
4146,4146,Decadence Biscotti,Nutri-Score not computed - Unknown nutritional quality
4147,4147,Super Mega Savory Salmon Flavor Cat Treat,
4148,4148,"Multivitamin, Kid's One, Tablets, Fruit Punch MultiStars",
4149,4149,Coconut Blended Low-Fat Greek Yogurt,Nutri-Score B - Good nutritional quality
4150,4150,Cranberry Juice,Nutri-Score D - Poor nutritional quality
4151,4151,Greek Feta Cheese,Nutri-Score D - Poor nutritional quality
4152,4152,Butter & Herb Mashed Potatoes,Nutri-Score E - Bad nutritional quality
4153,4153,Organic Mayonnaise with Soybean Oil,Nutri-Score E - Bad nutritional quality
4154,4154,Unsweetened Lemonade,Nutri-Score B - Good nutritional quality
4155,4155,Butternut Squash Ravioli,Nutri-Score B - Good nutritional quality
4156,4156,Arrowroot,Nutri-Score not computed - Unknown nutritional quality
4157,4157,Moist Supreme Sugar Free Classic Yellow Cake Mix,Nutri-Score not computed - Unknown nutritional quality
4158,4158,Organic Pear Slices in Pear Juice,Nutri-Score A - Very good nutritional quality
4159,4159,Seasonal Beer Variety Pack,
4160,4160,Mint Chocolate Chip Frozen Dessert,Nutri-Score C - Average nutritional quality
4161,4161,Natural Full Potency SAM-e 400 mg,
4162,4162,Durables Cotton Butcher's Twine,
4163,4163,Spearmint Sugarfree Gum 3 Pk,
4164,4164,Homemade Fusilli,Nutri-Score A - Very good nutritional quality
4165,4165,Hand Sanitizer w/ Jelly Wrap Assorted Scents And Colors,
4166,4166,Original Bubble Gum,Nutri-Score not computed - Unknown nutritional quality
4167,4167,Organic Powdered Sugar,Nutri-Score not computed - Unknown nutritional quality
4168,4168,Watermelon Shampoo and Conditioner,
4169,4169,Hickory Liquid Smoke,Nutri-Score B - Good nutritional quality
4170,4170,Tiny Fruits Apple & Banana,Nutri-Score not computed - Unknown nutritional quality
4171,4171,Mandarin Oranges in Water Sweetened with Monk Fruit Concentrate,
4172,4172,Light Dill Veggie Dip,Nutri-Score D - Poor nutritional quality
4173,4173,Powder Fresh Antiperspirant Deodorant,
4174,4174,Deli Mustard,Nutri-Score D - Poor nutritional quality
4175,4175,Creamy Swiss Original Wedges Cheese,
4176,4176,"Sunflower Seeds, Original",Nutri-Score A - Very good nutritional quality
4177,4177,Crispy Onion Rings,Nutri-Score not computed - Unknown nutritional quality
4178,4178,Organic Seeds Fennel,Nutri-Score not computed - Unknown nutritional quality
4179,4179,Blissful Catnip Flavor (PS #5160666) Cat Care & Treats,
4180,4180,Organic Unsalted Diced Tomatoes,
4181,4181,Nourish Bowls Sesame Sriracha,
4182,4182,Regular Pork Sausage,Nutri-Score E - Bad nutritional quality
4183,4183,Water Stop Premium Gloves Medium,
4184,4184,Disney/Pixar Finding Nemo Assorted Fruit Flavored Snacks,
4185,4185,Cheese Presliced Bonus Pack,
4186,4186,"Udo's Oil, High Lignan, 3-6-9 Blend",
4187,4187,Salsa Picante Extra Hot,Nutri-Score C - Average nutritional quality
4188,4188,"Merlot, California",Nutri-Score not computed - Unknown nutritional quality
4189,4189,Peppered Turkey,Nutri-Score not computed - Unknown nutritional quality
4190,4190,Sweet & Simple Shortbread Cookies,Nutri-Score C - Average nutritional quality
4191,4191,Smoked Sea Salt & Almond Chocolate Bar,Nutri-Score not computed - Unknown nutritional quality
4192,4192,Table Water Crackers with Cracked Pepper,
4193,4193,Black Eye Peas,Nutri-Score A - Very good nutritional quality
4194,4194,Sausage & Mushroom Thin Pizza,Nutri-Score D - Poor nutritional quality
4195,4195,Crumb Donuts,Nutri-Score E - Bad nutritional quality
4196,4196,Lite Half Salt White Popcorn,Nutri-Score A - Very good nutritional quality
4197,4197,Forelle Pears,
4198,4198,Intense & Smoky French Roast Dark Roast Ground Coffee,Nutri-Score E - Bad nutritional quality
4199,4199,Unsweetened Vanilla Almondmilk Non Dairy Milk Alternative,
4200,4200,"Plastic Cups, Clear, 9 oz",
4201,4201,Complete with Dawn Citrus Breeze Scent Gel Dishwasher Detergent,
4202,4202,White Cooking Wine,Nutri-Score not computed - Unknown nutritional quality
4203,4203,Organic Coconut Smiles,
4204,4204,Peanut Butter Chocolate Pretzel Gelato,
4205,4205,Drumstick Vanilla Fudge Frozen Dairy Dessert Cones,
4206,4206,Ramen Noodles Oriental-Style Vegetable,
4207,4207,PlugIns Scented Oil Pure Vanilla Joy Refills,
4208,4208,Organic Peeled Whole Baby Carrots,
4209,4209,Coleslaw,Nutri-Score B - Good nutritional quality
4210,4210,Black Sheep Vanilla Yogurt,Nutri-Score B - Good nutritional quality
4211,4211,Plenti Greek Blueberry Yogurt,Nutri-Score A - Very good nutritional quality
4212,4212,Glazed Buttermilk Doughnuts,
4213,4213,Classic 18-Ounce Stainless Steel Water Bottle With Sport Cap,
4214,4214,Raspberry Lemonade,Nutri-Score C - Average nutritional quality
4215,4215,Fig Preserves,Nutri-Score C - Average nutritional quality
4216,4216,"Cranberry, Orange, And Cinnamon Goat Cheese Log",
4217,4217,DM Maximum Strength Expectorant & Cough Suppressant Extended Release Bi-Layer,
4218,4218,Whole Grain Garlic and Pecan Rice,
4219,4219,Eat Your Colors Yellow Puree Baby Food,
4220,4220,Soft Taco Tortillas,Nutri-Score A - Very good nutritional quality
4221,4221,Whips Creamy Whipped Peanut Butter,
4222,4222,Rice Crusted Fish Sticks,Nutri-Score A - Very good nutritional quality
4223,4223,Cookie Sticks,Nutri-Score E - Bad nutritional quality
4224,4224,Everyday Heavy Duty Spoons Dishwasher Safe Plastic,
4225,4225,Deli-Sliced Golden Greek Pepperoncini,
4226,4226,Sliced Monterey Jack Cheese,Nutri-Score D - Poor nutritional quality
4227,4227,Gluten-Free Original Falafel Chips,
4228,4228,2 In 1 Smoothers Cowabunga Coconut Shampoo,
4229,4229,Chicken Florentine,Nutri-Score B - Good nutritional quality
4230,4230,Zingers Raspberry Cakes,
4231,4231,Classic Mouthwash Original Mint Flavor,
4232,4232,Tropical Fruit Electrolyte Solution,
4233,4233,Natural California Raisins,Nutri-Score C - Average nutritional quality
4234,4234,Baguettes Gluten Free Fresh Rosemary,
4235,4235,Plain Low Fat Australian Style Yogurt,
4236,4236,Cruisers Diapers - Size 6,
4237,4237,Soleil Twilight Triple Blade Disposable Razor for Women,
4238,4238,Sweetener Sugar Blend,Nutri-Score not computed - Unknown nutritional quality
4239,4239,Liege Waffle With Chocolate Drizzle,
4240,4240,Simply 100 Crunch Rasp Choc,
4241,4241,Maximum Strength Redness Relief Formula Eye Drops,
4242,4242,"Vitamin D-3 2,000 I.U. Softgels",
4243,4243,Bone Up Calcium Supplement,
4244,4244,Maui Mountain Teriyaki Sauce & Marinade,
4245,4245,Home Menu Meal for Two Beef with Broccoli,
4246,4246,"Bucatini, No. 15",
4247,4247,Carrot Muffins,Nutri-Score D - Poor nutritional quality
4248,4248,Cajun Flavor Smoked Smoked Salmon Alder Wood Smoked,
4249,4249,Pro-Health Multi-Protection CPC Antigingivitis/Antiplaque Mouthwash Clean Mint,
4250,4250,Melatonin 2.5 Mg Sublingual Peppermint Tablets,
4251,4251,Mint Chocolate non-dairy dessert,Nutri-Score C - Average nutritional quality
4252,4252,Hawkridge Anti-Perspirant & Deodorant,
4253,4253,Moisturizing Hand Gloves,
4254,4254,Milk Chocolate King Size Bar,Nutri-Score not computed - Unknown nutritional quality
4255,4255,Organic Greek Whole Milk Blended Vanilla Bean Yogurt,Nutri-Score A - Very good nutritional quality
4256,4256,Graduates Pasta Pick-ups - Cheese & Spinach Ravioli,
4257,4257,Tri Color Pasta Fettuccini,
4258,4258,Jalapeno Salsa,Nutri-Score C - Average nutritional quality
4259,4259,Natural Active Life Aluminum Free Deodorant Sport Stick,
4260,4260,All In One Natural Nutritional Shake,
4261,4261,Authentic Red Curry Paste,Nutri-Score not computed - Unknown nutritional quality
4262,4262,Classic Citrus Kombucha,
4263,4263,Hemorrhoidal Medicated Wipes,
4264,4264,"Coco-Roons, Mini, Vanilla Maple",
4265,4265,Enriched Rice Flour,Nutri-Score D - Poor nutritional quality
4266,4266,CalNaturale Svelte Organic Protein Shake French Vanilla,Nutri-Score D - Poor nutritional quality
4267,4267,Purrfect Delicacies Wet Cat Food Roasted Chicken & Beef Entrée in Gravy,
4268,4268,Grilled Vegetables,Nutri-Score B - Good nutritional quality
4269,4269,Original Bite Size Candies,Nutri-Score D - Poor nutritional quality
4270,4270,Quantum Duracell Quantum AA Alkaline Batteries 12 count Primary Major Cells,
4271,4271,Mystic Matcha Latte,
4272,4272,Organic Extra Large Cage-Free Grade A Brown Eggs,
4273,4273,Safari Cocoa Crunch Cereal,Nutri-Score D - Poor nutritional quality
4274,4274,Honey Lemon Menthol Drops Cough Suppressant/Oral Anesthetic,
4275,4275,Natural Coconut Cream Hawaiian Lip Balm,
4276,4276,Multigrain Crackers,Nutri-Score D - Poor nutritional quality
4277,4277,"Gefilte Fish, Original",
4278,4278,Pop-Tarts Frosted Strawberry/Frosted Brown Sugar Cinnamon Variety Pack Toaster Pastries,
4279,4279,Coconut Oatmeal Bliss Cookies,Nutri-Score D - Poor nutritional quality
4280,4280,Organic Turkey Bone Stock,Nutri-Score A - Very good nutritional quality
4281,4281,Kids Soft & Chewy Sour Then Sweet Berries Candy,Nutri-Score D - Poor nutritional quality
4282,4282,Organic Chickpeas Ready To Eat,
4283,4283,Olive Leaf Dietary Supplement,
4284,4284,Hot 'N Spicy Wings,Nutri-Score D - Poor nutritional quality
4285,4285,Grain Free Minced Chicken Dinner Canned Cat Food,
4286,4286,Smoked Cheddar,Nutri-Score C - Average nutritional quality
4287,4287,Organic Baharat Seasoning,
4288,4288,Garlic & Olive Oil Vermicelli,Nutri-Score A - Very good nutritional quality
4289,4289,Premium Italian Bread,Nutri-Score B - Good nutritional quality
4290,4290,5-HTP 100 Mg Vegetarian Capsules,
4291,4291,Seasoned Bread Crumbs,Nutri-Score D - Poor nutritional quality
4292,4292,"Naturals Cough & Throat Relief Daytime Drink Mix Powder, Apple Spice",Nutri-Score not computed - Unknown nutritional quality
4293,4293,Sweet Potato Kale Quinoa Salad Cup,
4294,4294,Lightly Toasted Almond Butter Crunchy,Nutri-Score A - Very good nutritional quality
4295,4295,Original HE Liquid Laundry Detergent,
4296,4296,Peanut Butter Pie Frozen Custard,Nutri-Score D - Poor nutritional quality
4297,4297,Dijonnaise Medium,
4298,4298,Zero Vitamin Water,Nutri-Score B - Good nutritional quality
4299,4299,Sure Grip Nail Clip,
4300,4300,Sweetened Light Whipped Cream,Nutri-Score D - Poor nutritional quality
4301,4301,Premium Spring Water,Nutri-Score A - Very good nutritional quality
4302,4302,Original Premium Rounds,
4303,4303,Green Plantains,Nutri-Score not computed - Unknown nutritional quality
4304,4304,Veggie Chips Tuscan Herb,
4305,4305,Imported Sardines In Pure Olive Oil,
4306,4306,Mild Thick & Chunky Salsa,Nutri-Score not computed - Unknown nutritional quality
4307,4307,Toasted Hazelnut & Cranberry Bite Size Crisps,Nutri-Score not computed - Unknown nutritional quality
4308,4308,Apple Sliced,Nutri-Score B - Good nutritional quality
4309,4309,Grand Estate Chardonnay Wine,
4310,4310,Organic Collection Mixed Tea,
4311,4311,Maple Flavored Bacon,Nutri-Score D - Poor nutritional quality
4312,4312,Baked Cheese Crisps 100% Parmesan Cheese,Nutri-Score E - Bad nutritional quality
4313,4313,O'Brien Hash Browns,Nutri-Score not computed - Unknown nutritional quality
4314,4314,Oil Control Untinted Beauty Balm With SPF 30,
4315,4315,"Sea Salt & Almonds Organic Milk Chocolate, 43% Cocoa",Nutri-Score C - Average nutritional quality
4316,4316,Prepared Meals Beef & Chicken Medley Dog Food,Nutri-Score D - Poor nutritional quality
4317,4317,8 Inch Lemon Meringue Pie,
4318,4318,Sticky Toffee Pudding,Nutri-Score not computed - Unknown nutritional quality
4319,4319,Beef Cooking Stock,Nutri-Score B - Good nutritional quality
4320,4320,White Boil In Bag Rice,Nutri-Score B - Good nutritional quality
4321,4321,"Biscuit Sticks, Chocolate Cream Covered",Nutri-Score E - Bad nutritional quality
4322,4322,Sesame Whole Wheat Crackers,
4323,4323,Organic Freeze Dried Pineapple,Nutri-Score not computed - Unknown nutritional quality
4324,4324,Tomato Basil Bisque Soup,Nutri-Score D - Poor nutritional quality
4325,4325,"Party Candles, White",
4326,4326,Blanc de Noirs,Nutri-Score C - Average nutritional quality
4327,4327,Tuna Fillets In Oregano Olive Oil,Nutri-Score B - Good nutritional quality
4328,4328,Everyday Copy & Print Paper,
4329,4329,White Pita Pocket Bread,Nutri-Score B - Good nutritional quality
4330,4330,Exfoliating Body Wash with Sea Salts,
4331,4331,Dulse Organic Brown Rice Cakes,
4332,4332,Vanilla Light & Fit Greek Yogurt,Nutri-Score A - Very good nutritional quality
4333,4333,Natural Fat Free Cheddar Shredded Cheese,Nutri-Score not computed - Unknown nutritional quality
4334,4334,Organic Bombay Curry Kale Chips,
4335,4335,Ibuprofen Tablets 200 Mg,
4336,4336,Concord Grape Juice,Nutri-Score not computed - Unknown nutritional quality
4337,4337,Roasted Pumpkin White Cheddar Tamales,
4338,4338,Cold & Flu Nighttime Relief,Nutri-Score A - Very good nutritional quality
4339,4339,Berries & Kale Fruit & Veggies Blend,Nutri-Score A - Very good nutritional quality
4340,4340,Pull Ups 3T-4T Jumbo Pack Learning Designs Training Pants,
4341,4341,Prenatal Multivitamin Gummies,
4342,4342,Family Size Chicken Alfredo Pasta Meal,
4343,4343,Organic Lowatf Plain Yogurt,
4344,4344,Organic Original Hummus,Nutri-Score A - Very good nutritional quality
4345,4345,Appley Ever After Organic Juice Drink,Nutri-Score B - Good nutritional quality
4346,4346,Organic Dried Porcini Mushrooms,
4347,4347,Drumstick Variety Pack Frozen Dairy Dessert Cones,
4348,4348,Passion Fruit Ginger Ale,Nutri-Score E - Bad nutritional quality
